name,groups,ctrlength,length,contour_1,contour_2,contour_3,contour_4,contour_5,contour_6,contour_7,contour_8,contour_9,contour_10,contour_11,contour_12,contour_13,contour_14,contour_15,contour_16,contour_17,contour_18,contour_19,contour_20,contour_21,contour_22,contour_23,contour_24,contour_25,contour_26,contour_27,contour_28,contour_29,contour_30,contour_31,contour_32,contour_33,contour_34,contour_35,contour_36,contour_37,contour_38,contour_39,contour_40,contour_41,contour_42,contour_43,contour_44,contour_45,contour_46,contour_47,contour_48,contour_49,contour_50,contour_51,contour_52,contour_53,contour_54,contour_55,contour_56,contour_57,contour_58,contour_59,contour_60,contour_61,contour_62,contour_63,contour_64,contour_65,contour_66,contour_67,contour_68,contour_69,contour_70,contour_71,contour_72,contour_73,contour_74,contour_75,contour_76,contour_77,contour_78,contour_79,contour_80,contour_81,contour_82,contour_83,contour_84,contour_85,contour_86,contour_87,contour_88,contour_89,contour_90,contour_91,contour_92,contour_93,contour_94,contour_95,contour_96,contour_97,contour_98,contour_99,contour_100,contour_101,contour_102,contour_103,contour_104,contour_105,contour_106,contour_107,contour_108,contour_109,contour_110,contour_111,contour_112,contour_113,contour_114,contour_115,contour_116,contour_117,contour_118,contour_119,contour_120,contour_121,contour_122,contour_123,contour_124,contour_125,contour_126,contour_127,contour_128,contour_129,contour_130,contour_131,contour_132,contour_133,contour_134,contour_135,contour_136,contour_137,contour_138,contour_139,contour_140,contour_141,contour_142,contour_143,contour_144,contour_145,contour_146,contour_147,contour_148,contour_149,contour_150,contour_151,contour_152,contour_153,contour_154,contour_155,contour_156,contour_157,contour_158,contour_159,contour_160,contour_161,contour_162,contour_163,contour_164,contour_165,contour_166,contour_167,contour_168,contour_169,contour_170,contour_171,contour_172,contour_173,contour_174,contour_175,contour_176,contour_177,contour_178,contour_179,contour_180,contour_181,contour_182,contour_183,contour_184,contour_185,contour_186,contour_187,contour_188,contour_189,contour_190,contour_191,contour_192,contour_193,contour_194,contour_195,contour_196,contour_197,contour_198,contour_199,contour_200,contour_201,contour_202,contour_203,contour_204,contour_205,contour_206,contour_207,contour_208,contour_209,contour_210,contour_211,contour_212,contour_213,contour_214,contour_215,contour_216,contour_217,contour_218,contour_219,contour_220,contour_221,contour_222,contour_223,contour_224,contour_225,contour_226,contour_227,contour_228,contour_229,contour_230,contour_231,contour_232,contour_233,contour_234,contour_235,contour_236,contour_237,contour_238,contour_239,contour_240,contour_241,contour_242,contour_243,contour_244,contour_245,contour_246,contour_247,contour_248,contour_249,contour_250,contour_251,contour_252,contour_253,contour_254,contour_255,contour_256,contour_257,contour_258,contour_259,contour_260,contour_261,contour_262,contour_263,contour_264,contour_265,contour_266,contour_267,contour_268,contour_269,contour_270,contour_271,contour_272,contour_273,contour_274,contour_275,contour_276,contour_277,contour_278,contour_279,contour_280,contour_281,contour_282,contour_283,contour_284,contour_285,contour_286,contour_287,contour_288,contour_289,contour_290,contour_291,contour_292,contour_293,contour_294,contour_295,contour_296,contour_297,contour_298,contour_299,contour_300,contour_301,contour_302,contour_303,contour_304,contour_305,contour_306,contour_307,contour_308,contour_309,contour_310,contour_311,contour_312,contour_313,contour_314,contour_315,contour_316,contour_317,contour_318,contour_319,contour_320,contour_321,contour_322,contour_323,contour_324,contour_325,contour_326,contour_327,contour_328,contour_329,contour_330,contour_331,contour_332,contour_333,contour_334,contour_335,contour_336,contour_337,contour_338,contour_339,contour_340,contour_341,contour_342,contour_343,contour_344,contour_345,contour_346,contour_347,contour_348,contour_349,contour_350,contour_351,contour_352,contour_353,contour_354,contour_355,contour_356,contour_357,contour_358,contour_359,contour_360,contour_361,contour_362,contour_363,contour_364,contour_365,contour_366,contour_367,contour_368,contour_369,contour_370,contour_371,contour_372,contour_373,contour_374,contour_375,contour_376,contour_377,contour_378,contour_379,contour_380,contour_381,contour_382,contour_383,contour_384,contour_385,contour_386,tempres,category,match
STE-011.sel.05.1.Social.ctr,FalseKiller,0.558730159,56,7945.751953,8004.463577,8197.084808,9148.078537,9167.088318,9043.945313,7881.152344,7249.119186,6922.924805,6448.689651,6235.881042,6169.262695,6169.262695,6180.029297,6249.675751,6403.099823,6594.543457,6785.987091,7020.497131,7137.415695,7084.423828,7033.787155,6959.598541,6874.643326,6789.68811,6723.406219,6589.160156,6310.237885,6320.66803,6280.62973,6201.5625,6130.401993,6104.663086,6072.363281,6053.858185,6050.830078,6029.296875,6018.530273,5996.99707,5996.99707,5975.463867,5964.697266,5932.397461,5896.901321,5878.564453,5888.489914,5878.564453,5878.564453,5910.864258,5910.864258,5921.630859,5906.322098,5842.900085,5779.478073,5739.608002,5867.461395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,3,97.77874887
STE-011.sel.05.1.Social_1.ctr,FalseKiller,0.764807256,77,5254.101563,5351.000977,5456.311798,5530.500412,5593.922424,5630.932617,5609.399414,5609.399414,5597.286987,5577.099609,5545.809174,5503.920364,5469.433594,5701.756668,5404.833984,5394.067383,5439.825439,5371.020126,5403.824615,5319.542313,5316.682434,5351.000977,5792.431641,5776.786423,5803.198242,5770.898438,5758.449554,5760.131836,5717.06543,5598.632813,5566.333008,5549.005508,5528.649902,5523.266602,5523.266602,5537.734222,5642.372131,5790.917587,5972.099304,6370.295334,6695.480347,6923.261261,7188.725281,7253.493118,7179.304504,7094.349289,6998.627472,6893.653107,6766.809082,6582.262802,6378.202057,6037.203598,5778.973389,5605.025482,5338.215637,5146.435547,4958.02002,4763.884735,4679.77066,4521.972656,4474.195862,4425.073242,4360.473633,4305.463028,4242.041016,4178.619003,4125.963593,4062.54158,3988.352966,3903.397751,3818.442535,3733.48732,3657.952881,3574.511719,3531.445313,3550.79155,3563.745117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,6,99.19399776
STE-011.sel.05.1.Social_2.ctr,FalseKiller,0.875102041,88,5469.433594,5412.067795,5467.0784,5501.733398,5512.5,5523.266602,5544.799805,5568.85643,5577.099609,5577.099609,5577.099609,5577.099609,5566.333008,5555.566406,5550.519562,5544.799805,5534.033203,5523.266602,5512.5,5501.733398,5501.733398,5490.966797,5480.200195,5480.200195,5480.200195,5480.200195,5480.200195,5480.200195,5490.966797,5490.966797,5501.733398,5523.266602,5571.716309,5660.877228,5830.787659,6045.615005,6364.407349,6544.579697,6819.296265,6960.271454,7069.619751,7122.275162,7123.116302,7081.227493,6996.272278,6889.783859,6719.032288,6581.421661,6381.903076,6098.606873,5849.965668,5557.248688,5455.302429,5333.673477,5241.316223,5039.442444,4964.749146,4890.560532,4773.305511,4699.116898,4598.684692,4514.907074,4411.951447,4325.818634,4177.441406,4146.319199,4072.130585,3997.941971,3923.753357,3828.03154,3753.842926,3709.430695,3571.820068,3477.444077,3403.255463,3339.83345,3287.17804,3223.756027,2708.136749,2655.481339,2602.825928,2540.917969,2465.551758,2401.793289,2347.119141,2285.715866,2172.834778,2061.972427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1,98.97545982
STE-011.sel.06.1.Social.ctr,FalseKiller,0.583401361,59,7181.323242,7510.377502,7779.542542,8146.784592,8227.029419,9269.034576,9230.342102,8966.055679,8707.489014,6922.251892,6451.213074,6143.523788,6011.128235,6044.605637,6061.59668,6050.830078,6139.654541,6301.490021,6492.597198,6641.310883,6709.611511,6733.499908,6729.125977,6713.144302,6682.022095,6597.066879,6521.195984,6437.92305,6363.734436,6278.779221,6215.357208,6141.168594,6088.513184,6046.624374,6018.530273,6007.763672,6007.763672,6007.763672,6007.763672,6018.530273,6018.530273,6018.530273,6018.530273,6015.333939,6018.530273,6006.922531,5986.566925,5984.716415,5956.622314,5953.930664,5932.397461,5895.555496,5867.797852,5854.844284,5812.955475,5760.300064,5653.811646,5763.328171,5803.198242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,3,98.5398086
STE-011.sel.06.1.Social_1.ctr,FalseKiller,0.577596372,58,6664.526367,6921.242523,7261.063385,7472.189713,8145.606995,8177.738571,7963.247681,7789.972687,7380.505371,7019.655991,6829.053497,6582.767487,6336.817932,6216.871262,6271.208954,6270.031357,6303.845215,6387.622833,6547.103119,6718.359375,6832.754517,6903.410339,6916.532135,6901.391602,6908.120728,6847.558594,6792.043304,6728.621292,6644.338989,6558.710861,6495.288849,6421.100235,6357.678223,6294.25621,6230.834198,6167.412186,6114.756775,6083.634567,6072.363281,6061.59668,6050.830078,6029.296875,6018.530273,5996.99707,5953.930664,5920.789719,5867.797852,5815.478897,5762.823486,5720.934677,5717.06543,5717.06543,5717.06543,5727.832031,5771.907806,5835.329819,5962.005615,6088.84964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,3,99.19919672
STE-011.sel.06.1.Social_2.ctr,FalseKiller,0.860589569,86,5738.598633,5738.598633,5740.953827,5749.365234,5727.832031,5684.765625,5648.764801,5625.21286,5630.932617,5630.932617,5630.932617,5630.932617,5630.932617,5630.932617,5630.932617,5620.166016,5606.707764,5587.866211,5587.866211,5577.099609,5566.333008,5566.333008,5544.799805,5523.266602,5512.5,5501.733398,5490.966797,5490.966797,5490.966797,5512.5,5563.304901,5609.399414,5679.382324,5753.570938,5816.99295,5900.097656,5966.043091,6328.742981,6625.497437,6874.138641,7065.582275,7133.041763,7078.031158,7102.760696,7028.572083,6932.850266,6826.698303,6721.387482,6551.477051,6413.866425,6227.469635,6037.203598,5782.337952,5594.258881,5500.72403,5415.937042,5320.046997,5256.624985,5157.202148,5059.293365,4969.459534,4862.971115,4743.360901,4627.283478,4511.206055,4393.951035,4279.051208,4152.207184,4031.419373,3957.230759,3872.275543,3830.386734,3777.731323,3703.710938,3661.6539,3608.998489,3556.343079,3492.921066,3418.732452,3344.543839,3291.888428,3208.447266,3165.044403,3164.539719,3197.680664,3172.951126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,6,98.28882121
STE-011.sel.06.1.Social_3.ctr,FalseKiller,0.872199546,88,5889.331055,5755.421448,5760.131836,5760.131836,5760.131836,5760.131836,5760.131836,5760.131836,5738.598633,5706.1306,5663.232422,5641.699219,5591.230774,5566.333008,5561.286163,5534.033203,5534.033203,5512.5,5501.733398,5480.200195,5469.433594,5461.863327,5419.974518,5313.486099,5297.167969,5254.101563,5254.101563,5254.101563,5254.101563,5263.017654,5264.868164,5307.93457,5340.234375,5432.423401,5540.089417,5776.449966,6053.521729,6392.333221,6711.630249,6978.944778,7173.248291,7278.559113,7325.662994,7321.289063,7231.118774,7071.974945,6912.831116,6733.668137,6532.635498,6320.836258,6076.737213,5817.329407,5591.903687,5443.526459,5144.416809,5039.105988,4900.149536,4796.18454,4719.472504,4607.0961,4491.018677,4342.641449,4226.564026,4121.253204,4026.708984,3910.631561,3824.498749,3739.543533,3654.588318,3558.866501,3470.210266,3380.712891,3316.113281,3251.345444,3137.11853,2672.304153,2630.415344,2594.750977,2551.68457,2515.515518,2484.393311,2454.785156,2444.018555,2433.251953,2433.251953,2444.018555,2454.785156,2454.785156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1,98.15641238
STE-011.sel.07.1.Social.ctr,FalseKiller,0.565986395,57,7310.522461,7510.377502,7766.420746,7902.685547,7885.862732,7811.674118,7647.651672,7442.918015,7174.594116,6707.088089,6472.746277,6292.069244,6161.860657,6076.905441,6072.363281,6119.298935,6217.712402,6410.67009,6665.535736,6856.642914,6985.505676,7073.657227,7062.890625,6987.86087,6865.054321,6744.939423,6607.328796,6470.222855,6342.874146,6226.796722,6129.224396,6050.830078,5986.230469,5953.930664,5940.135956,5943.164063,5943.164063,5953.930664,5973.781586,5986.230469,5986.230469,5986.230469,5986.230469,5975.463867,5953.930664,5932.397461,5921.630859,5889.331055,5846.264648,5817.834091,5803.198242,5777.122879,5760.131836,5760.131836,5726.822662,5684.933853,5813.964844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,3,98.68621183
STE-011.sel.07.1.Social_1.ctr,FalseKiller,0.722721088,73,7472.021484,7190.912247,7400.356293,7479.255295,7493.554688,7456.376266,7281.587219,7066.08696,6765.463257,6470.222855,6278.947449,6152.103424,6046.792603,6050.830078,6061.59668,6033.166122,6107.354736,6195.338058,6396.370697,6629.70314,6852.268982,7150.537491,7267.456055,7278.222656,7220.352173,7111.003876,6962.626648,6803.482819,6654.432678,6487.04567,6366.08963,6270.367813,6185.412598,6121.990585,6083.129883,6083.129883,6083.129883,6083.129883,6104.663086,6115.429688,6147.729492,6190.795898,6227.469635,6258.591843,6266.162109,6266.162109,6266.162109,6255.395508,6236.553955,6212.329102,6201.5625,6169.262695,6133.598328,6070.176315,6018.530273,5996.99707,5953.930664,5921.630859,5878.564453,5835.498047,5787.721252,5720.766449,5615.455627,5477.845001,5318.701172,5085.368729,4841.269684,4629.470444,4015.942383,3569.633102,3567.446136,3744.590378,4060.354614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,129,98.27160234
STE-011.sel.08.1.Social.ctr,FalseKiller,0.587755102,59,7515.087891,7736.644363,7865.675354,7952.985764,7928.929138,7780.383682,7543.35022,7268.128967,6947.149658,6534.654236,6279.956818,6149.916458,6169.262695,6169.262695,6163.542938,6248.498154,6357.678223,6473.755646,6589.496613,6685.21843,6759.407043,6739.892578,6729.125977,6734.677505,6682.022095,6618.600082,6544.411469,6459.456253,6406.800842,6343.37883,6236.890411,6162.701797,6083.129883,6018.530273,5993.968964,5977.314377,5975.463867,5975.463867,5975.463867,5975.463867,5975.463867,5964.697266,5953.930664,5918.434525,5889.331055,5856.190109,5825.067902,5813.964844,5803.198242,5803.198242,5803.198242,5803.198242,5813.964844,5813.964844,5781.665039,5770.898438,5738.598633,5714.542007,5932.061005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,3,98.39848923
STE-011.sel.08.1.Social_1.ctr,FalseKiller,0.571791383,58,6869.091797,6965.991211,7400.356293,7583.388519,8067.549133,7908.573532,7787.617493,7526.527405,7174.594116,6609.347534,6300.480652,6192.982864,5914.228821,5878.564453,5938.117218,6018.530273,6131.57959,6312.256622,6504.373169,6727.443695,6865.054321,6944.458008,6886.251068,6900.718689,6854.28772,6788.005829,6705.910492,6621.459961,6536.000061,6420.595551,6326.051331,6238.068008,6153.112793,6093.896484,6069.335175,6040.063477,6040.063477,6061.091995,6102.980804,6166.402817,6201.5625,6239.413834,6270.536041,6280.125046,6287.695313,6287.695313,6287.695313,6287.695313,6287.695313,6298.461914,6304.181671,6341.52832,6341.52832,6341.52832,6341.52832,6309.396744,6307.88269,6319.995117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,3,98.58027109
STE-011.sel.08.1.Social_2.ctr,FalseKiller,0.764807256,77,7741.186523,7839.263535,7702.830505,7493.386459,7260.054016,6925.952911,6122.49527,6056.549835,6007.763672,5975.295639,5922.640228,5859.218216,5795.796204,5743.140793,5695.532227,5670.129776,5673.999023,5663.232422,5673.999023,5705.457687,5727.832031,5770.898438,5852.657318,5975.127411,6159.841919,6406.800842,6703.555298,6989.543152,7232.4646,7821.767807,7747.242737,7637.726212,7515.087891,7388.243866,7204.538727,7134.555817,6963.299561,6762.43515,6601.609039,6476.447296,6377.865601,6260.61058,6143.35556,6015.333939,5996.99707,5996.99707,5921.967316,5816.99295,5682.073975,5524.107742,5420.64743,5305.074692,5157.875061,5012.862396,4887.02774,4791.137695,4684.817505,4670.181656,4454.34494,4274.34082,4179.460144,4184.675217,4145.141602,4123.608398,4134.375,4134.375,4153.553009,4292.50946,4787.773132,5229.540253,5433.769226,5614.446259,5719.75708,5943.500519,6198.534393,6947.990799,7407.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,97,100
STE-011.sel.08.1.Social_3.ctr,FalseKiller,0.886712018,89,5157.202148,5135.668945,5176.380157,5189.501953,5211.035156,5258.980179,5318.701172,5366.814423,5426.367188,5469.433594,5490.966797,5490.966797,5490.966797,5501.733398,5490.966797,5465.564346,5434.442139,5427.881241,5415.26413,5330.308914,5288.420105,5254.101563,5232.568359,5227.353287,5225.839233,5221.801758,5243.334961,5297.167969,5339.561462,5426.367188,5477.172089,5551.360703,5663.232422,5811.60965,5984.548187,6174.814224,6397.380066,6609.179306,6842.511749,7014.104462,7453.179932,7929.433823,7855.245209,7838.085938,7709.559631,7018.141937,6686.732483,6569.141006,6344.219971,6055.540466,5834.825134,5724.972153,5670.63446,5577.099609,5446.891022,5426.367188,5384.646606,5302.214813,5064.003754,4983.927155,4851.026917,4741.005707,4624.928284,4498.084259,4360.473633,4233.629608,4096.018982,3969.174957,3848.387146,3752.665329,3653.242493,3462.639999,2905.636597,2810.251236,2746.492767,2704.603958,2641.181946,2599.293137,2546.637726,2504.748917,2462.860107,2410.204697,2346.782684,2314.819336,2230.705261,2159.712982,2026.476288,1878.940201,1826.28479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,1,98.63335136
STE-011.sel.09.1.Social.ctr,FalseKiller,0.560181406,56,6664.526367,7025.880432,7365.701294,7561.855316,7712.924194,7834.21669,8616.309357,8307.442474,7286.297607,6685.050201,6292.742157,5990.604401,5892.695618,5878.564453,5937.444305,6073.204422,6306.536865,6584.449768,6967.673492,8010.351563,8038.613892,8049.044037,7879.133606,7271.998215,6908.120728,6820.305634,6727.443695,6631.217194,6493.606567,6355.995941,6226.12381,6184.235001,6120.812988,6115.429688,6104.663086,6115.429688,6115.429688,6147.224808,6158.496094,6161.355972,6169.262695,6164.047623,6143.35556,6112.233353,6089.859009,6017.689133,5954.26712,5901.61171,5838.189697,5796.300888,5732.878876,5684.765625,5627.568054,5574.912643,5511.490631,5910.527802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,3,97.70499655
STE-011.sel.09.1.Social_1.ctr,FalseKiller,0.590657596,59,6922.924805,7047.413635,7348.878479,7396.655273,7502.302551,7575.818253,7371.084595,7098.386765,6877.166748,6674.788284,6441.455841,6175.823593,5943.164063,5932.397461,5969.74411,6069.335175,6241.937256,6456.764603,6816.604614,7103.433609,7211.604309,7245.922852,7207.230377,7235.492706,7061.5448,6879.185486,6639.628601,6534.31778,6429.006958,6343.37883,6258.423615,6173.468399,6099.279785,6100.457382,6093.896484,6104.663086,6116.1026,6157.991409,6212.329102,6252.535629,6305.19104,6319.995117,6309.228516,6312.42485,6307.209778,6265.320969,6191.132355,6139.990997,6072.363281,6022.399521,5948.210907,5884.788895,5828.768921,5816.15181,5788.394165,5770.225525,5897.406006,5755.757904,7432.319641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,3,98.44041199
